timestamp,count,rpm
2026-03-18 00:46:51,0,0.0
2026-03-18 00:46:54,0,0.0
2026-03-18 00:46:58,0,0.0
2026-03-18 00:46:59,0,0.0
2026-03-18 00:47:01,0,0.0
2026-03-18 00:47:04,0,0.0
2026-03-18 00:47:11,0,0.0
2026-03-18 00:47:22,0,0.0
